Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:71TNAbd9HmYj1bUj94K2w8,"Clichê","Filme do Tempo","Pedro Fonte",2020-05-14,228233,0,false,1130795251,2023-08-01T13:43:56Z,"new mpb","Carolina Records",0.676,0.553,9,-8.896,1,0.0305,0.00912,0.000433,0.0332,0.78,108.139,4
spotify:track:0g4dxxpHaccjm7Ng1k2fQF,"Electric Fish","Electric Fish","Ana Frango Elétrico",2023-08-16,252959,17,false,1130795251,2023-08-16T13:21:40Z,"new mpb,mpb","Mr Bongo",0.757,0.563,1,-11.199,1,0.0503,0.0776,0.000245,0.117,0.895,124.033,4
spotify:track:1BLUmN1eOFMd1ctFUOgg2L,"Mulher Homem Bicho","Mulher Homem Bicho","Ana Frango Elétrico",2020-12-18,286566,0,false,1130795251,2023-08-16T13:47:13Z,"new mpb,mpb","RISCO [dist. Tratore]",0.594,0.585,9,-11.035,1,0.0776,0.311,0.00000103,0.101,0.833,139.914,4
spotify:track:0Nfh61vgZnpUeHDzeid0Gz,"Promessas e Previsões","Little Electric Chicken Heart","Ana Frango Elétrico",2019-09-12,222410,0,false,1130795251,2023-08-16T14:04:31Z,"new mpb,mpb","RISCO [dist. Tratore]",0.557,0.473,0,-6.595,1,0.0463,0.648,0.000137,0.171,0.27,120.96,4
spotify:track:3c52mFHpwz4BW66uPsXzRO,"Posso Dizer","AS PALAVRAS, VOL. 1 & 2","Rubel",2023-03-03,234712,0,false,1130795251,2024-02-29T13:31:00Z,"new mpb,mpb","Dorileo e Coala Records",0.528,0.567,11,-10.385,1,0.0655,0.837,0.0966,0.197,0.746,138.153,4
spotify:track:7zD8PeSiM1CDvvT46r39gN,"Saídas","Do Colostro ao Osso / Saídas","Arthur Melo",2024-03-13,293389,0,false,1130795251,2024-03-20T10:38:29Z,"","WONDERFULSOUND",0.728,0.344,3,-12.976,0,0.026,0.814,0.0285,0.178,0.654,105.018,4
spotify:track:2NweO5UDOzI7IfMfLhNTNe,"Sobe e Desce","Indie Hippie Retrô Brasileiro","Haroldo Bontempo",2024-03-15,322839,1,false,1130795251,2024-03-20T10:39:37Z,"bossa nova","YB Music",0.447,0.518,9,-7.493,1,0.0713,0.606,0.883,0.0836,0.39,80.489,3
spotify:track:6kHuBsPj0OFq0cfDtjgwtd,"Dela","Me Chama De Gato Que Eu Sou Sua","Ana Frango Elétrico",2023-10-20,231737,39,false,1130795251,2024-03-24T14:41:29Z,"new mpb,mpb","Mr Bongo",0.697,0.604,10,-12.66,0,0.0587,0.281,0.0448,0.0701,0.958,115.061,4
spotify:track:6rxDrvrYNgjwH0YXmGame8,"Dr. Sabe Tudo","Me Chama De Gato Que Eu Sou Sua","Ana Frango Elétrico",2023-10-20,183723,35,false,1130795251,2024-03-24T14:41:41Z,"new mpb,mpb","Mr Bongo",0.729,0.499,10,-12.63,0,0.043,0.316,0.00432,0.1,0.606,124.015,4
spotify:track:5IxV2QhDRZ0SHEXdWzPtsz,"Te Amar Eterno","No Reino Dos Afetos 2","Bruno Berle",2024-04-05,139186,37,false,1130795251,2024-04-05T10:28:23Z,"new mpb","Far Out Recordings",0.704,0.637,6,-10.43,1,0.0321,0.74,0.0179,0.18,0.808,104.274,4
spotify:track:1GoFXMlGv9shUzptt4MOLj,"É Só Você Chegar","No Reino Dos Afetos 2","Bruno Berle",2024-04-05,286586,17,false,1130795251,2024-04-11T15:42:00Z,"new mpb","Far Out Recordings",0.303,0.13,10,-18.396,0,0.04,0.974,0.000523,0.126,0.23,79.78,4
spotify:track:4bc6uLpspNXiL7aFCYAIdo,"Menino Bonito","ARREPIADA","Julia Mestre",2023-04-12,229446,0,false,1130795251,2024-04-28T19:34:48Z,"new mpb","ARREPIADA",0.501,0.416,9,-12.475,1,0.0553,0.199,0.0106,0.241,0.406,168.075,4
spotify:track:0OUQ1NJxeDkAEt7LHTFiel,"Eu Pensei","Eu Pensei","Pedro Mizutani;Skinshape",2024-05-02,132760,64,false,1130795251,2024-05-03T10:36:29Z,"jazz house,bossa nova","Nice Guys",0.769,0.27,8,-14.024,0,0.0868,0.829,0.0386,0.12,0.363,88.063,4
spotify:track:4TL1jHZo6CCa43qqLIAcob,"Melhor Se Acostumar","Melhor Se Acostumar","Pedro Mizutani",2023-02-10,119615,49,false,1130795251,2024-05-07T12:10:10Z,"jazz house,bossa nova","Nice Guys",0.594,0.223,4,-11.513,1,0.0661,0.893,0.000026,0.159,0.775,147.237,4
spotify:track:2PODkK7KVpmvdGQHpdieWr,"RUA MATA CAVALOS, 91","Deixa Com a Gente","Antônio Neves",2024-05-29,357304,0,false,1130795251,2024-08-30T15:03:49Z,"brazilian jazz,lo-fi beats","Mexxe",0.63,0.835,2,-7.544,1,0.0626,0.337,0.307,0.424,0.872,92.116,4
spotify:track:0ZKlR8Bmj0l0jntD9t44JQ,"Bielzinho / Bielzinho - Xinobi Extended Remix","Bielzinho / Bielzinho (Xinobi Remix)","O Terno;Xinobi",2020-08-07,327967,30,false,1130795251,2024-09-04T19:10:56Z,"new mpb,mpb,melodic house","On The Quiet Records",0.792,0.878,5,-7.219,0,0.0499,0.0733,0.672,0.101,0.283,119.994,4
spotify:track:5DM3s7hw9n5NwQrFV8mJh3,"O Vento","Abafabanca","Ubunto;As Ganhadeiras de Itapuã",2022-08-24,263091,0,false,1130795251,2024-09-04T19:11:22Z,"new mpb,mpb,axé","Ubunto",0.789,0.538,0,-9.783,1,0.0566,0.13,0.229,0.0838,0.554,119.944,4
spotify:track:10A2t3li8EQvr27lmJDIqy,"São Só Palavras","Nyron Higor","Nyron Higor;alici;Bruno Berle",2025-01-31,90073,39,false,1130795251,2025-02-05T13:56:11Z,"new mpb,indie jazz","Far Out Recordings",0.828,0.244,5,-10.915,0,0.0551,0.68,0.142,0.0988,0.436,131.503,4
spotify:track:6ug6KkKYPHPJWkjkVmQpUE,"Ciranda","Nyron Higor","Nyron Higor",2025-01-31,188243,40,false,1130795251,2025-02-05T13:56:18Z,"new mpb","Far Out Recordings",0.288,0.476,1,-12.786,1,0.0575,0.911,0.926,0.122,0.465,88.269,4
spotify:track:0HxX5p4HIO4pULJkCRbbqX,"Sou Fera","Sou Fera","Julia Mestre",2025-01-30,246875,9,false,1130795251,2025-02-05T13:56:39Z,"new mpb","Mr Bongo",0.783,0.398,11,-14.635,0,0.0372,0.283,0.156,0.0937,0.871,120.033,4
spotify:track:5vtmN2mwQrWejMRL0yQKaa,"Sempre Há","Em Outro Lugar do Céu","Nicolas Geraldi",2024-10-02,221219,1,false,1130795251,2025-03-25T11:36:06Z,"new mpb","SELOKI RECORDS",0.506,0.578,7,-10.571,1,0.0285,0.00307,0.00000131,0.123,0.493,83.435,4
spotify:track:3Ov9usHExn4UEm9RCPO70E,"O Jardim","Ava Patrya Yndia Yracema","Ava Rocha",2015-01-22,206524,13,false,1130795251,2025-09-17T10:06:50Z,"new mpb","Circus Prod Culturais [dist. Tratore]",0.621,0.387,4,-11.008,0,0.043,0.731,0.00463,0.106,0.391,105.678,4
spotify:track:5EBrGhOWOObA5FKd3Ep0k0,"Joá","Um","Pedro Sá",2021-11-04,145473,2,false,1130795251,2025-09-17T10:12:19Z,"new mpb","Balaclava Records",0.778,0.0906,5,-16.44,1,0.0711,0.961,0.626,0.108,0.825,78.709,4
spotify:track:0pXOQTPmLpGIuH6f6bwQRI,"POR TRÁS DA PORTA","_MNSTR_","Jonas Sa",2025-08-27,178334,2,false,1130795251,2025-09-18T11:03:24Z,"new mpb","RISCO",0.758,0.68,5,-8.577,1,0.093,0.295,0.0000328,0.059,0.957,152.173,4
spotify:track:2lmmqN0wIW2Y8UB2zGd7AL,"Vale a Pena","Vale a Pena","Sessa",2025-09-09,247439,25,false,1130795251,2025-09-18T11:03:32Z,"new mpb","Mexican Summer",0.538,0.341,7,-11.265,0,0.0266,0.761,0.448,0.136,0.406,143.923,4
spotify:track:4lQhfecIQN55qiauMKKoh2,"Bixin","Bixin","Phylipe Nunes Araújo",2025-09-12,119520,11,false,1130795251,2025-09-18T11:04:37Z,"new mpb","Far Out Recordings",0.735,0.225,0,-11.12,0,0.0519,0.904,0.000665,0.11,0.29,96.945,4
spotify:track:0vjyQYjFo8txleit0rEWtH,"Baleias","Babo Moreno","BABO MORENO;Baque Luar",2025-09-26,467173,11,false,1130795251,2025-10-06T10:04:32Z,"brazilian jazz","Matsuka",0.546,0.59,6,-9.91,0,0.0653,0.309,0.944,0.117,0.7,97.652,4
spotify:track:320eJcuoxcnAMS5kItkEaz,"Sulamérica","Sulamérica","Leo Middea",2025-09-19,194297,31,false,1130795251,2025-10-06T10:11:06Z,"new mpb","Agogo Records",0.685,0.75,4,-6.877,0,0.0448,0.216,0.0000219,0.379,0.561,108.012,4
spotify:track:3o1wiBagVUz34OEtBzNYPL,"Sobre la Memoria","O Paraíso","Lucas Santtana",2023-01-13,211786,9,false,1130795251,2025-10-08T09:39:54Z,"new mpb,mpb","No Format!",0.505,0.567,10,-10.561,1,0.19,0.704,0.00000588,0.819,0.498,131.927,4
spotify:track:2NVWQlzEiaPZke8wHa7YOV,"Cerne","Cabeça a Mil e o Corpo Lento","Alberto Continentino",2025-06-17,196715,16,false,1130795251,2025-12-17T14:05:49Z,"brazilian jazz","RISCO",0.624,0.831,4,-7.089,1,0.0733,0.226,0.000143,0.0453,0.777,102.062,4
spotify:track:1XjcnnRyEBeCyoQ2n1fNbg,"Festa Tropical","Boca no Trombone","Josiel Konrad",2023-11-20,193514,34,false,1130795251,2026-01-30T15:07:51Z,"brazilian jazz,cool jazz,french jazz","Josiel Konrad",0.688,0.585,10,-11.721,0,0.0451,0.523,0.0292,0.124,0.665,100.978,4
spotify:track:4u1XWu8iq3ALbmqM6KvBSl,"Estreito","ESTREITO","Valentim Frateschi",2025-09-03,220000,15,false,1130795251,2026-02-06T14:40:49Z,"new mpb","SELOKI RECORDS",0.527,0.681,4,-7.342,1,0.0577,0.779,0.00886,0.364,0.682,122.714,4
spotify:track:51oCpVGGBZ5NSyH8uc7l68,"Amuleto","Amuleto","Alcides Neto",2025-12-03,198000,13,false,1130795251,2026-02-06T15:24:24Z,"","Music In Exile",0.542,0.426,0,-10.023,1,0.0482,0.276,0.0293,0.109,0.234,110.36,4
spotify:track:0t1hZ0jxJYQXD02UVSB69v,"Estou Pensando Em Você","Nyron Higor","Nyron Higor;Johanna",2025-01-31,235454,48,false,1130795251,2026-04-10T09:50:42Z,"new mpb","Far Out Recordings",0.67,0.332,6,-14.861,0,0.0862,0.874,0.914,0.44,0.547,83.979,4
spotify:track:2uLSPJB6yjO4qKThipG2L2,"Meu Mundo","Navegar","João Selva",2021-04-02,213672,35,false,1130795251,2026-04-04T18:22:59Z,"","Underdog records",0.923,0.557,7,-13.405,1,0.0865,0.344,0.296,0.101,0.97,124.364,4
spotify:track:2H1PZ4QuhqKtaKh2l90xiR,"Constelação","Celestial","João Leão;Tika;Kika",2025-10-30,258177,11,false,1130795251,2026-04-10T13:26:55Z,"new mpb","YB Music",0.595,0.569,0,-9.814,0,0.0269,0.0596,0.0728,0.12,0.745,137.913,4
